"pitch [deg], pitch_time [ms] pitch_crc"
"-0.35,28940,28939.65"
"-0.34,28955,28954.66"
"0.87,28970,28970.87"
"-0.98,28985,28984.02"
"0.62,29000,29000.62"
"0.04,29015,29015.04"
"-0.68,29030,29029.32"
"0.99,29045,29045.99"
"-0.83,29060,29059.17"
"0.26,29075,29075.27"
"0.43,29090,29090.43"
"-0.91,29105,29104.09"
"0.96,29120,29120.96"
"-0.55,29135,29134.45"
"-0.13,29150,29149.87"
"0.74,29165,29165.74"
"-1.00,29180,29179.00"
"0.78,29195,29195.78"
"-0.18,29210,29209.82"
"-0.50,29225,29224.50"
"0.94,29240,29240.95"
"-0.93,29255,29254.07"
"0.47,29270,29270.47"
"0.22,29285,29285.22"
"-0.80,29300,29299.20"
"1.00,29315,29316.00"
"-0.72,29330,29329.28"
"0.09,29345,29345.09"
"0.58,29360,29360.58"
"-0.97,29375,29374.03"
"0.90,29390,29390.89"
"-0.39,29405,29404.61"
"-0.30,29420,29419.70"
"0.85,29435,29435.85"
"-0.99,29450,29449.01"
"0.65,29465,29465.65"
"-0.00,29480,29480.00"
"-0.65,29495,29494.35"
"0.99,29510,29510.99"
"-0.85,29525,29524.15"
"0.31,29540,29540.31"
"0.39,29555,29555.38"
"-0.89,29570,29569.11"
"0.97,29585,29585.97"
"-0.58,29600,29599.42"
"-0.09,29615,29614.91"
"0.71,29630,29630.71"
"-1.00,29645,29644.00"
""
