"yaw [deg], yaw_time [ms], yaw_crc"
"-0.92,29013,29012.08"
"0.95,29028,29028.95"
"-0.52,29043,29042.48"
"-0.16,29058,29057.84"
"0.76,29073,29073.76"
"-1.00,29088,29087.00"
"0.76,29103,29103.76"
"-0.15,29118,29117.85"
"-0.53,29133,29132.47"
"0.95,29148,29148.96"
"-0.92,29163,29162.08"
"0.44,29178,29178.44"
"0.25,29193,29193.25"
"-0.82,29208,29207.18"
"1.00,29223,29224.00"
"-0.69,29238,29237.30"
"0.06,29253,29253.06"
"0.60,29268,29268.60"
"-0.98,29283,29282.02"
"0.88,29298,29298.88"
"-0.36,29313,29312.64"
"-0.33,29328,29327.67"
"0.87,29343,29343.87"
"-0.98,29358,29357.02"
"0.63,29373,29373.63"
"0.03,29388,29388.03"
"-0.67,29403,29402.33"
"0.99,29418,29418.99"
"-0.84,29433,29432.16"
"0.28,29448,29448.28"
"0.41,29463,29463.41"
"-0.91,29478,29477.09"
"0.96,29493,29493.96"
"-0.56,29508,29507.44"
"-0.12,29523,29522.88"
"0.73,29538,29538.73"
"-1.00,29553,29552.00"
"0.78,29568,29568.78"
"-0.19,29583,29582.81"
"-0.49,29598,29597.51"
"0.94,29613,29613.94"
"-0.94,29628,29627.06"
"0.48,29643,29643.48"
"0.20,29658,29658.20"
"-0.79,29673,29672.21"
"1.00,29688,29689.00"
"-0.73,29703,29702.27"
"0.10,29718,29718.10"
"0.57,29733,29733.57"
"-0.97,29748,29747.03"
"0.90,29763,29763.90"
""
